stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-05-08,1,0,0,0.0
000218,2026-05-08,2,0,0,0.0
000218,2026-05-08,3,0,0,0.0
000218,2026-05-08,4,0,0,0.0
000218,2026-05-08,5,0,0,0.0
000218,2026-05-08,6,0,0,0.0
000218,2026-05-08,7,0,0,0.0
000218,2026-05-08,8,0,0,0.0
000218,2026-05-08,9,0,0,0.0
000218,2026-05-08,10,0,0,0.0
000218,2026-05-08,11,0,0,0.0
000218,2026-05-08,12,0,0,0.0
000218,2026-05-08,13,0,0,0.0
000218,2026-05-08,14,0,0,0.0
000218,2026-05-08,15,1,422278902,100.0
000218,2026-05-08,17,1,422278902,100.0
000560,2026-05-08,1,0,0,0.0
000560,2026-05-08,2,0,0,0.0
000560,2026-05-08,3,0,0,0.0
000560,2026-05-08,4,0,0,0.0
000560,2026-05-08,5,0,0,0.0
000560,2026-05-08,6,0,0,0.0
000560,2026-05-08,7,0,0,0.0
000560,2026-05-08,8,0,0,0.0
000560,2026-05-08,9,0,0,0.0
000560,2026-05-08,10,0,0,0.0
000560,2026-05-08,11,0,0,0.0
000560,2026-05-08,12,0,0,0.0
000560,2026-05-08,13,0,0,0.0
000560,2026-05-08,14,0,0,0.0
000560,2026-05-08,15,1,29700000,100.0
000560,2026-05-08,17,1,29700000,100.0
000708,2026-05-08,1,0,0,0.0
000708,2026-05-08,2,0,0,0.0
000708,2026-05-08,3,0,0,0.0
000708,2026-05-08,4,0,0,0.0
000708,2026-05-08,5,0,0,0.0
000708,2026-05-08,6,0,0,0.0
000708,2026-05-08,7,0,0,0.0
000708,2026-05-08,8,0,0,0.0
000708,2026-05-08,9,0,0,0.0
000708,2026-05-08,10,0,0,0.0
000708,2026-05-08,11,0,0,0.0
000708,2026-05-08,12,0,0,0.0
000708,2026-05-08,13,0,0,0.0
000708,2026-05-08,14,0,0,0.0
000708,2026-05-08,15,1,20200000,100.0
000708,2026-05-08,17,1,20200000,100.0
000779,2026-05-08,1,0,0,0.0
000779,2026-05-08,2,0,0,0.0
000779,2026-05-08,3,0,0,0.0
000779,2026-05-08,4,0,0,0.0
000779,2026-05-08,5,0,0,0.0
000779,2026-05-08,6,0,0,0.0
000779,2026-05-08,7,0,0,0.0
000779,2026-05-08,8,0,0,0.0
000779,2026-05-08,9,0,0,0.0
000779,2026-05-08,10,0,0,0.0
000779,2026-05-08,11,0,0,0.0
000779,2026-05-08,12,0,0,0.0
000779,2026-05-08,13,0,0,0.0
000779,2026-05-08,14,0,0,0.0
000779,2026-05-08,15,1,1150000000,100.0
000779,2026-05-08,17,1,1150000000,100.0
000815,2026-05-08,1,0,0,0.0
000815,2026-05-08,2,0,0,0.0
000815,2026-05-08,3,0,0,0.0
000815,2026-05-08,4,0,0,0.0
000815,2026-05-08,5,0,0,0.0
000815,2026-05-08,6,0,0,0.0
000815,2026-05-08,7,0,0,0.0
000815,2026-05-08,8,0,0,0.0
000815,2026-05-08,9,0,0,0.0
000815,2026-05-08,10,0,0,0.0
000815,2026-05-08,11,0,0,0.0
000815,2026-05-08,12,0,0,0.0
000815,2026-05-08,13,0,0,0.0
000815,2026-05-08,14,0,0,0.0
000815,2026-05-08,15,1,2505407068,100.0
000815,2026-05-08,17,1,2505407068,100.0
000856,2026-05-08,1,0,0,0.0
000856,2026-05-08,2,0,0,0.0
000856,2026-05-08,3,0,0,0.0
000856,2026-05-08,4,0,0,0.0
000856,2026-05-08,5,0,0,0.0
000856,2026-05-08,6,0,0,0.0
000856,2026-05-08,7,0,0,0.0
000856,2026-05-08,8,0,0,0.0
000856,2026-05-08,9,0,0,0.0
000856,2026-05-08,10,0,0,0.0
000856,2026-05-08,11,0,0,0.0
000856,2026-05-08,12,0,0,0.0
000856,2026-05-08,13,0,0,0.0
000856,2026-05-08,14,0,0,0.0
000856,2026-05-08,15,1,231800000,100.0
000856,2026-05-08,17,1,231800000,100.0
00400A,2026-05-08,1,8056,2146156,0.14
00400A,2026-05-08,2,61775,151454709,10.2
00400A,2026-05-08,3,18586,166022322,11.19
00400A,2026-05-08,4,4660,62374663,4.2
00400A,2026-05-08,5,5806,112964714,7.61
00400A,2026-05-08,6,4186,115075455,7.75
00400A,2026-05-08,7,1682,62771766,4.23
00400A,2026-05-08,8,2373,116220492,7.83
00400A,2026-05-08,9,2873,230967170,15.56
00400A,2026-05-08,10,1077,163165628,10.99
00400A,2026-05-08,11,349,100045230,6.74
00400A,2026-05-08,12,95,47013764,3.16
00400A,2026-05-08,13,22,15818194,1.06
00400A,2026-05-08,14,21,19834000,1.33
00400A,2026-05-08,15,37,121752737,8.2
00400A,2026-05-08,17,111598,1483640000,100.0
00401A,2026-05-08,1,1071,249806,0.08
00401A,2026-05-08,2,10469,25941125,8.96
00401A,2026-05-08,3,3249,29872593,10.32
00401A,2026-05-08,4,648,8782050,3.03
00401A,2026-05-08,5,1039,20368843,7.03
00401A,2026-05-08,6,694,19618192,6.77
00401A,2026-05-08,7,227,8568425,2.96
00401A,2026-05-08,8,458,22673924,7.83
00401A,2026-05-08,9,467,39226285,13.55
00401A,2026-05-08,10,133,20961694,7.24
00401A,2026-05-08,11,49,14303000,4.94
00401A,2026-05-08,12,12,5765000,1.99
00401A,2026-05-08,13,4,2724000,0.94
00401A,2026-05-08,14,4,3652000,1.26
00401A,2026-05-08,15,12,66688063,23.04
00401A,2026-05-08,17,18536,289395000,100.0
00403A,2026-05-08,1,0,0,0.0
00403A,2026-05-08,2,0,0,0.0
00403A,2026-05-08,3,0,0,0.0
00403A,2026-05-08,4,0,0,0.0
00403A,2026-05-08,5,0,0,0.0
00403A,2026-05-08,6,0,0,0.0
00403A,2026-05-08,7,0,0,0.0
00403A,2026-05-08,8,0,0,0.0
00403A,2026-05-08,9,0,0,0.0
00403A,2026-05-08,10,0,0,0.0
00403A,2026-05-08,11,0,0,0.0
00403A,2026-05-08,12,0,0,0.0
00403A,2026-05-08,13,0,0,0.0
00403A,2026-05-08,14,0,0,0.0
00403A,2026-05-08,15,1,7764519000,100.0
00403A,2026-05-08,17,1,7764519000,100.0
0050  ,2026-05-08,1,1161435,334544310,1.8
0050  ,2026-05-08,2,1086267,2478980527,13.4
0050  ,2026-05-08,3,269109,1985761214,10.73
0050  ,2026-05-08,4,106995,1325731665,7.16
0050  ,2026-05-08,5,60111,1064440749,5.75
0050  ,2026-05-08,6,54535,1346202942,7.27
0050  ,2026-05-08,7,26510,929409028,5.02
0050  ,2026-05-08,8,14530,657729754,3.55
0050  ,2026-05-08,9,24453,1682617597,9.09
0050  ,2026-05-08,10,7798,1054664249,5.7
0050  ,2026-05-08,11,2170,582173184,3.14
0050  ,2026-05-08,12,391,189265696,1.02
0050  ,2026-05-08,13,127,87335242,0.47
0050  ,2026-05-08,14,54,48933162,0.26
0050  ,2026-05-08,15,235,4728218281,25.56
0050  ,2026-05-08,17,2814720,18496000000,100.0
0051  ,2026-05-08,1,6945,1433649,5.85
0051  ,2026-05-08,2,4295,8481381,34.61
0051  ,2026-05-08,3,463,3394695,13.85
0051  ,2026-05-08,4,133,1655442,6.75
0051  ,2026-05-08,5,66,1192492,4.86
0051  ,2026-05-08,6,45,1146065,4.67
0051  ,2026-05-08,7,19,649696,2.65
0051  ,2026-05-08,8,10,460809,1.88
0051  ,2026-05-08,9,15,934636,3.81
0051  ,2026-05-08,10,6,766575,3.12
0051  ,2026-05-08,11,2,545903,2.22
0051  ,2026-05-08,12,1,575000,2.34
0051  ,2026-05-08,13,3,2170757,8.86
0051  ,2026-05-08,14,0,0,0.0
0051  ,2026-05-08,15,1,1092900,4.46
0051  ,2026-05-08,17,12004,24500000,100.0
0052  ,2026-05-08,1,119381,32137265,1.27
0052  ,2026-05-08,2,240187,511547876,20.35
0052  ,2026-05-08,3,47465,370394951,14.73
0052  ,2026-05-08,4,15289,196072309,7.8
0052  ,2026-05-08,5,8229,150770686,5.99
0052  ,2026-05-08,6,7508,189154368,7.52
0052  ,2026-05-08,7,3016,107167333,4.26
0052  ,2026-05-08,8,1866,86563340,3.44
0052  ,2026-05-08,9,2828,200058197,7.96
0052  ,2026-05-08,10,784,106397042,4.23
0052  ,2026-05-08,11,227,63890536,2.54
0052  ,2026-05-08,12,46,22430877,0.89
0052  ,2026-05-08,13,32,22146126,0.88
0052  ,2026-05-08,14,12,11266000,0.44
0052  ,2026-05-08,15,65,443011094,17.62
0052  ,2026-05-08,17,446935,2513000000,100.0
0053  ,2026-05-08,1,2026,167173,3.35
0053  ,2026-05-08,2,746,1417604,28.42
0053  ,2026-05-08,3,77,630275,12.63
0053  ,2026-05-08,4,10,130000,2.6
0053  ,2026-05-08,5,17,326000,6.53
0053  ,2026-05-08,6,6,150000,3.0
0053  ,2026-05-08,7,2,66000,1.32
0053  ,2026-05-08,8,3,142000,2.84
0053  ,2026-05-08,9,3,212000,4.25
0053  ,2026-05-08,10,1,145306,2.91
0053  ,2026-05-08,11,2,539642,10.81
